"oid","feature","value"
"2521","termale","0.25716800243938"
"2521","slovensko","0.072605504263312"
"2521","typ3","0.051831600481133"
"2521","str1","0.087301958337936"
"2521","dopr2","0.12578022470367"
"2521","ubyt7","0.049324536557169"
"2521","ubytkat0","0.05571342131748"
"2521","delka9","0.080114066642562"
"2521","sleva1","0.042532635936646"
"2521","avgprice5000","0.073585919115383"
"2521","avgpricenight1200","0.064872378406814"
"2521","termin11","0.044845125510799"
"2516","penzion","0.18644085936925"
"2516","zlata","0.2840996325666"
"2516","rybka","0.37351284992405"
"2516","podhajska","0.23782690351465"
"2516","autokarem","0.22689855383432"
"2516","podhajske","0.31247883388694"
"2516","termale","0.24288089119275"
"2516","slovensko","0.068571865137572"
"2516","typ3","0.048952067121071"
"2516","str1","0.082451849541384"
"2516","dopr2","0.11879243444236"
"2516","ubyt0","0.1096644871484"
"2516","ubytkat3","0.086898666634359"
"2516","delka9","0.07566328516242"
"2516","sleva6","0.042705005868311"
"2516","avgprice20000","0.082895704543244"
"2516","avgpricenight2500","0.012379844740965"
"2516","termin11","0.042353729649088"
"2107","mala","0.20182498327833"
"2107","skala","0.32015387136348"
"2107","hotel","0.041340922687169"
"2107","pobyt","0.052949032227188"
"2107","hyekani","0.35316087996157"
"2107","eeskem","0.32015387136348"
"2107","raji","0.35316087996157"
"2107","eeska","0.056942300433009"
"2107","republika","0.056942300433009"
"2107","eesky","0.24351397077138"
"2107","raj","0.26783900047452"
"2107","typ1","0.11818593076487"
"2107","str2","0.059870623366714"
"2107","dopr1","0.01629817442836"
"2107","ubyt6","0.038816588593526"
"2107","ubytkat2","0.052688580998401"
"2107","delka6","0.045546382134066"
"2107","sleva6","0.036604290744267"
"2107","avgprice5000","0.029784776784798"
"2107","avgpricenight1200","0.052515734900754"
"2107","termin09","0.064409203357396"
"2107","avgprice2500","0.048378176581044"
"3475","lazne","0.098690259686026"
"3475","bojnice","0.24440998720806"
"3475","lysec","0.31737284831963"
"3475","banik","0.28089141776385"
"3475","mier","0.31737284831963"
"3475","tydenni","0.19888380628771"
"3475","pobyt","0.058522614566892"
"3475","klasik","0.27469231062404"
"3475","slovensko","0.064962819604016"
"3475","typ3","0.046375642535751"
"3475","str4","0.1469160876794"
"3475","dopr1","0.018013771736609"
"3475","ubyt7","0.044132480077467"
"3475","ubytkat0","0.049848850652482"
"3475","delka9","0.071681006995977"
"3475","sleva6","0.040457373980505"
"3475","avgprice20000","0.078532772725179"
"3475","avgpricenight2500","0.046913095860498"
"3475","termin04","0.06088405342779"
"3476","lazne","0.098690259686026"
"3476","bojnice","0.24440998720806"
"3476","lysec","0.31737284831963"
"3476","banik","0.28089141776385"
"3476","mier","0.31737284831963"
"3476","tydenni","0.19888380628771"
"3476","pobyt","0.058522614566892"
"3476","dynamik","0.33251401002762"
"3476","slovensko","0.064962819604016"
"3476","typ3","0.046375642535751"
"3476","str4","0.1469160876794"
"3476","dopr1","0.018013771736609"
"3476","ubyt7","0.044132480077467"
"3476","ubytkat0","0.049848850652482"
"3476","delka9","0.071681006995977"
"3476","sleva6","0.040457373980505"
"3476","avgprice20000","0.078532772725179"
"3476","avgpricenight2500","0.046913095860498"
"3476","termin04","0.06088405342779"
"2384","benatky","0.30700905305039"
"2384","easy","0.26623568948804"
"2384","fly","0.26623568948804"
"2384","letecky","0.17776054850121"
"2384","italie","0.17998056779431"
"2384","mesto","0.18634607277315"
"2384","lagune","0.31393746691253"
"2384","typ2","0.13735141848285"
"2384","str2","0.073957828864764"
"2384","dopr3","0.10355215696312"
"2384","ubyt7","0.049324536557169"
"2384","ubytkat3","0.092010352906968"
"2384","delka3","0.0511525334372"
"2384","sleva1","0.042532635936646"
"2384","avgprice20000","0.070217537966042"
"2384","avgpricenight10000","0.083671708699256"
"2384","termin09","0.0079564310029725"
"3007","benatky","0.30700905305039"
"3007","mimoeadna","0.35471083047488"
"3007","nabidka","0.30081137565876"
"3007","letecky","0.17776054850121"
"3007","italie","0.17998056779431"
"3007","mesto","0.18634607277315"
"3007","lagune","0.31393746691253"
"3007","typ2","0.13735141848285"
"3007","str2","0.073957828864764"
"3007","dopr3","0.10355215696312"
"3007","ubyt7","0.049324536557169"
"3007","ubytkat0","0.05571342131748"
"3007","delka6","0.056263177930317"
"3007","sleva1","0.042532635936646"
"3007","avgprice20000","0.037616538196094"
"3007","avgpricenight5000","0.067761884781891"
"3007","termin09","0.007178734739524"
"3007","avgprice10000","0.033457179914817"
"3007","termin10","0.0098783449968373"
"3007","avgpricenight2500","0.020499840207949"
"3007","termin11","0.011464167423813"
"3007","avgprice5000","0.0016598327620011"
"3007","termin12","0.010459424114298"
"305","chaty","0.46352365494956"
"305","horne","0.42020195616456"
"305","saliby","0.42020195616456"
"305","termalni","0.28644782094604"
"305","koupaliste","0.37688025737956"
"305","slovensko","0.077143348279769"
"305","typ3","0.055071075511204"
"305","str1","0.092758330734057"
"305","dopr1","0.021391353937223"
"305","ubyt7","0.052407320091993"
"305","ubytkat0","0.059195510149822"
"305","delka3","0.046585342951736"
"305","sleva6","0.04804313160185"
"305","avgprice5000","0.067015747765795"
"305","avgpricenight5000","0.10259572867758"
"305","termin09","0.024153451259024"
"331","penzion","0.20974596679041"
"331","prima","0.42020195616456"
"331","podhajska","0.26755526645399"
"331","relaxaeni","0.22844864771871"
"331","pobyt","0.069495604798184"
"331","slovensko","0.077143348279769"
"331","typ3","0.055071075511204"
"331","str2","0.078580193168812"
"331","dopr1","0.021391353937223"
"331","ubyt7","0.052407320091993"
"331","ubytkat0","0.059195510149822"
"331","delka3","0.054349566777025"
"331","sleva6","0.04804313160185"
"331","avgprice1200","0.13861759049544"
"331","avgpricenight1200","0.06892690205724"
"331","termin04","0.03614990672275"
"598","horske","0.23102043436816"
"598","lazne","0.089291187334976"
"598","karlova","0.22749148331322"
"598","studanka","0.22749148331322"
"598","aktivni","0.23102043436816"
"598","vikend","0.15293742189533"
"598","noci","0.090616653953712"
"598","eeska","0.056942300433009"
"598","republika","0.056942300433009"
"598","vikendove","0.1606346291123"
"598","pobyty","0.15819209128433"
"598","typ3","0.041958914675203"
"598","str3","0.039533658301822"
"598","dopr1","0.01629817442836"
"598","ubyt7","0.039929386736756"
"598","ubytkat0","0.045101341066531"
"598","delka6","0.045546382134066"
"598","sleva6","0.036604290744267"
"598","avgprice5000","0.013237678571021"
"598","avgpricenight1200","0.052515734900754"
"598","termin09","0.0071565781508218"
"598","avgprice2500","0.07525494134829"
"598","termin10","0.020854283882212"
"598","termin11","0.016134754152033"
"598","termin12","0.0069514279607373"
"871","hotel","0.045692598759503"
"871","uran","0.28791938579672"
"871","tatranska","0.20792855665227"
"871","lomnica","0.22530969806651"
"871","seniorsky","0.17847509412936"
"871","pobyt","0.058522614566892"
"871","slovensko","0.064962819604016"
"871","vysoke","0.17754353743991"
"871","tatry","0.14060243951735"
"871","typ7","0.10079580361306"
"871","str3","0.043695096017803"
"871","dopr1","0.018013771736609"
"871","ubyt6","0.042902545287582"
"871","ubytkat2","0.058234747419285"
"871","delka6","0.04314920412701"
"871","sleva6","0.040457373980505"
"871","avgprice5000","0.047028594923365"
"871","avgpricenight1200","0.037313811640009"
"871","termin09","0.020339748428651"
"28","hotel","0.051068198613562"
"28","uran","0.32179225471398"
"28","tatranska","0.23239073978784"
"28","lomnica","0.25181672136846"
"28","slovensko","0.072605504263312"
"28","vysoke","0.19843101243285"
"28","tatry","0.15714390298998"
"28","typ7","0.11265413344989"
"28","str3","0.048835695549309"
"28","dopr1","0.020133038999739"
"28","ubyt6","0.047949903556709"
"28","ubytkat2","0.065085894174495"
"28","delka3","0.034101688958133"
"28","sleva6","0.045217065037035"
"28","avgprice1200","0.070667791232971"
"28","avgpricenight1200","0.035139204970357"
"28","termin09","0.013260718338287"
"2915","hotel","0.039461789837753"
"2915","trigan","0.27409473263968"
"2915","banik","0.24258804261423"
"2915","strbske","0.21108135258878"
"2915","pleso","0.21108135258878"
"2915","seniorsky","0.15413758129354"
"2915","pobyt","0.050542258035043"
"2915","autokarem","0.18564427131899"
"2915","tater","0.33710811269059"
"2915","slovensko","0.056104253294377"
"2915","vysoke","0.15333305506174"
"2915","tatry","0.12142937958317"
"2915","typ7","0.087050921302191"
"2915","str3","0.037736673833557"
"2915","dopr1","0.01555734831798"
"2915","ubyt6","0.037052198202911"
"2915","ubytkat2","0.050293645498473"
"2915","delka6","0.043476092037063"
"2915","sleva6","0.0349404593468"
"2915","avgprice5000","0.037907897726106"
"2915","avgpricenight1200","0.033419104027752"
"2915","termin09","0.020493837431899"
"1938","hotel","0.045692598759503"
"1938","hutnik","0.29603257947184"
